52,4488,"Friday the 13th","1980-05-09 00:00:00","/xLsIN3J5qODYWe3Vwk8C7vFXzq7.jpg","Terror and suspense abound in this 24-hour nightmare of blood. Camp Crystal Lake has been shuttered for over 20 years due to several vicious and unsolved murders. The camp's new owner and seven young counselors are readying the property for re-opening despite warnings of a ""death curse"" by local residents. The curse proves true on Friday the 13th as one by one each of the counselors is stalked by a violent killer."
53,9725,"Friday the 13th Part 2","1981-05-01 00:00:00","/3c6uMXqFXO9G5RVdiPB76IK3FYM.jpg","Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge."
54,9728,"Friday the 13th Part 3","1982-08-13 00:00:00","/5wg2NZyIhcMbIBAahBODXHyJ54S.jpg","An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn."
55,9730,"Friday the 13th: The Final Chapter","1984-04-13 00:00:00","/p5wiO9KgZH78Kvo1L6dPz8uECJ9.jpg","After the Crystal Lake Massacres, Jason is pronounced dead and taken to the hospital morgue, where he is mysteriously revived, allowing his diabolical killing spree to continue at the camp where the gruesome slaughtering began. But this time, in addition to terrified teenagers, he meets a young boy named Tommy who has a special talent for horror masks and make up, leading up to a horrifying, bloody battle! Has Jason finally met his match?"
56,9731,"Friday the 13th: A New Beginning","1985-03-22 00:00:00","/aoc6F4Oif0JskHKO1tzZOaopYbF.jpg","Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters. But as things spiral out of control and the body count rises, Tommy begins to wonder if he’s become the killer he fears most."
57,10225,"Jason Lives: Friday the 13th Part VI","1986-08-01 00:00:00","/le636yjPeWkC74nPDIZiQBH1CVt.jpg","As a child, Tommy killed mass-murderer Jason. But now, years later, he is tormented by the fear that maybe Jason isn’t really dead. Determined to finish off the infamous killer once and for all, Tommy and a friend dig up Jason’s corpse in order to cremate him. Unfortunately, things go seriously awry, and Jason is instead resurrected, sparking a new chain of ruthlessly brutal murders. Now it’s up to Tommy to stop the dark, devious and demented deaths that he unwittingly brought about."
58,10281,"Friday the 13th Part VII: The New Blood","1988-05-13 00:00:00","/mt5ijxnTC5a0sS1oPD58Gt9UT5N.jpg","Tina possesses the gift of telekinesis, allowing her to move things and see the future, using the power of her mind. But when a devious doctor tries to exploit her ability, the gift becomes a hellish curse. Tina unwittingly unchains the merciless bloodthirsty Jason Voorhees from his watery grave, igniting a bloodbath that ends in the ultimate showdown in strength of mind versus pure evil matter."
59,10283,"Friday the 13th Part VIII: Jason Takes Manhattan","1989-07-28 00:00:00","/cQc4GU9uBZUZh2x2QTigNvuBbWC.jpg","The Big Apple's in big trouble, as indestructible psycho-fiend Jason Vorhees hits the road to New York City. After a shocking return from beyond the grave, the diabolical Jason ships out abroad a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned. Then one of his terrified victims escapes into the nightmarish maze of Manhattan's subways and sewers, only to confront Jason one final time."
60,10285,"Jason Goes to Hell: The Final Friday","1993-08-13 00:00:00","/kSeV161N641qb8ggXyjSP2FKjIr.jpg","Jason Voorhees, the living, breathing essence of evil, is back for one fierce, final fling! Tracked down and blown to bits by a special FBI task force, everyone now assumes that he's finally dead. But everybody assumes wrong. Jason has been reborn with the bone-chilling ability to assume the identity of anyone he touches. The terrifying truth is that he could be anywhere, or anybody. In this shocking, blood-soaked finale to Jason's carnage-ridden reign of terror, the horrible secret of his unstoppable killing instinct is finally revealed."
61,11470,"Jason X","2001-07-24 00:00:00","/3enTBQWIphXZ4AuPcgUDrHXnP3P.jpg","In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!"
62,11281,"Halloween 2","1981-10-30 00:00:00","/wWWosuveryEoycE5Hh9v4CrTRyH.jpg","It's the same night as the original Halloween. Michael Myers is around the neighborhood, after being gunned by Dr.Loomis six times. Now, he's in a hospital where the girl Laurie Strode was taken. And there's a reason why Michael is after her..."
63,10676,"Halloween III: Season of the Witch","1982-10-22 00:00:00","/5uBGnab5nt9UfSPyH40M4PW4pZG.jpg","Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a strange mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country."
64,11357,"Halloween 4: The Return of Michael Myers","1988-10-21 00:00:00","/6R6dVhHS7HL0QDnPRw3VNvUmuXc.jpg","The legend of that creepy masked-man, Michael Myers, comes to life once again in this fourth installment of the successful horror franchise. This time, it's Michael's niece, Jamie, who can't seem to escape her crazy uncle. With Michael on the loose, Jamie enlists the help of good old Dr. Loomis to stop the murderer. This time, though, there seems to be no end to Michael's madness."
65,11361,"Halloween 5: The Revenge of Michael Myers","1989-10-13 00:00:00","/gBznaG3atTK2RYbEk70SFfrPW9m.jpg","Presumed dead after a shoot-out with the Haddonfield police, Michael Myers is secretly nursed back to health -- and returns a year later to kill again and once more targets his young niece, Jamie. Jamie is now recovering in the local children's hospital after attacking her stepmother and losing her voice. Her mental link with her evil uncle may be the key to uprooting her family tree."
66,10987,"Halloween: The Curse of Michael Myers","1995-09-29 00:00:00","/ePBAdKfjvZgOFcvXbfVuKtOfAO9.jpg","Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again."
67,11442,"Halloween: Resurrection","2002-07-01 00:00:00","/lP0B05sWNktVxHGCqhH0rt2xfV3.jpg","Serial Killer Michael Myers is not finished with Laurie Strode, and their rivalry finally comes to an end. But is this the last we see of Myers? Freddie Harris and Nora Winston are reality programmers at DangerTainment, and are planning to send a group of 6 thrill-seeking teenagers into the childhood home of Myers. Cameras are placed all over the house and no one can get out of the house... and then Michael arrives home!"
68,395,"AVP: Alien vs. Predator","2004-08-13 00:00:00","/driOavPXYUhRUp5053rAoZ0hvvR.jpg","When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race. The films sees two of the largest comic and movie franchises collide in an all out war."
69,440,"Aliens vs Predator: Requiem","2007-12-25 00:00:00","/xR4Mslyum7bjzAF1rlUX2HrlwhZ.jpg","A sequel to 2004's Alien vs. Predator, the iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever - in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms - the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town."
70,1576,"Resident Evil","2002-03-15 00:00:00","/53x0zjXNnlNrHjS6LmLALBPphSU.jpg","When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world."
71,35791,"Resident Evil: Afterlife","2010-09-10 00:00:00","/5FnQmepywwWDZRx0UxObX93axln.jpg","In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap."
72,1577,"Resident Evil: Apocalypse","2004-09-10 00:00:00","/2RxmbaRKRIJ9zMgZ7ijWMhFppx3.jpg","As the city is locked down under quarantine, Alice joins a small band of elite soldiers, enlisted to rescue the missing daughter of the creator of the mutating T-virus. It's a heart-pounding race against time as the group faces off against hordes of blood- thirsty zombies, stealthy Lickers, mutant canines and the most sinister foe yet."
73,7737,"Resident Evil: Extinction","2007-09-21 00:00:00","/3sAiP55j0souKMCYlo5wmwWAgaG.jpg","Years after the Racoon City catastrophe, survivors travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against hordes of zombies and the evil Umbrella Corp."
74,214,"Saw III","2006-10-27 00:00:00","/anWZLD1GS4oumMkf20o2xIMnvlp.jpg","After eluding the cops, psychopathic killer Jigsaw turns an abandoned warehouse on the edge of town into a gruesome torture chamber in this third installment of the horror series. His new protégée Amanda kidnaps a doctor who's forced to keep the evil master alive. Barely clinging to life, Jigsaw begins to carry out his grotesque plans for the lady doc and another helpless victim."
75,663,"Saw IV","2007-10-25 00:00:00","/qJlgwo60JFyakzUBQEpin3iuGWG.jpg","Picking up where its grisly predecessor left off, this Saw finds Jeff Reinhart searching for his missing daughter, but a videotape from the dead serial killer Jigsaw is Jeff's only lead in his frantic hunt. The film switches back and forth in time throughout previous Saw films and ties up some lingering -- and bloody -- loose ends."
76,22804,"Saw VI","2009-10-23 00:00:00","/1gTXWIrtrnKJOkxxSXopknT92zz.jpg","Special Agent Strahm is long gone, and Det. Hoffman is now the heir to John Jigsaw's terrifying legacy. Meanwhile, FBI Agent Erickson is hot on his trail, but Hoffman is about to reveal Jigsaw's grand plot."
